Removed Pin From Net: NetName=VSYS Pin=C54-1
Removed Pin From Net: NetName=GND Pin=C54-2
Removed Pin From Net: NetName=GND Pin=C55-1
Removed Pin From Net: NetName=VSYS Pin=C55-2
Removed Pin From Net: NetName=GND Pin=C56-1
Removed Pin From Net: NetName=+3V3 Pin=C57-1
Removed Pin From Net: NetName=GND Pin=C57-2
Removed Pin From Net: NetName=GND Pin=D10-1
Removed Pin From Net: NetName=+3V3 Pin=L3-2
Removed Pin From Net: NetName=GND Pin=R84-1
Removed Pin From Net: NetName=+3V3 Pin=R85-2
Removed Pin From Net: NetName=GND Pin=U16-1
Removed Pin From Net: NetName=+3V3 Pin=U16-3
Removed Pin From Net: NetName=GND Pin=U16-4
Removed Pin From Net: NetName=VSYS Pin=U16-7
Removed Pin From Net: NetName=VSYS Pin=U16-8
Removed Pin From Net: NetName=GND Pin=U16-11
Removed Member From Class: ClassName=+3V3_PS Member=C54
Removed Member From Class: ClassName=+3V3_PS Member=C55
Removed Member From Class: ClassName=+3V3_PS Member=C56
Removed Member From Class: ClassName=+3V3_PS Member=C57
Removed Member From Class: ClassName=+3V3_PS Member=D10
Removed Member From Class: ClassName=+3V3_PS Member=L3
Removed Member From Class: ClassName=+3V3_PS Member=R84
Removed Member From Class: ClassName=+3V3_PS Member=R85
Removed Member From Class: ClassName=+3V3_PS Member=U16
Change Component Designator: OldDesignator=C58 NewDesignator=C54
Add component (AddParameter): Name = "Tolerance"; Value = "10%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "16V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "16V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "0.000222oz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.031inch"; VariantName = "[No Variations]"
Added Component: Designator=R137(R_0402)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Case/Package"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=741075&src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "https://www.verical.com/server-webapp/html/getDatasheet?partID=741075&src-supplier=Verical"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin,Matte"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Moisture Resistant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.016inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0402FR-07910KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "63mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "62.5mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.1, 10=0.015, 100=0.0062, 1000=0.0028, 2500=0.0024, 5000=0.002 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "910kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "96210"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "YAG3257CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.5mm"; VariantName = "[No Variations]"
Added Component: Designator=R138(R0402)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Case/Package"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "http://www.farnell.com/datasheets/2167052.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.farnell.com/datasheets/2167052.pdf?src-supplier=Element14"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "http://www.mouser.com/ds/2/447/PYu-RC0402_51_RoHS_L_6_r-8721.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.mouser.com/ds/2/447/PYu-RC0402_51_RoHS_L_6_r-8721.pdf?src-supplier=Mouser"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Features"; Value = "Moisture Resistant"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.016inch"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0402FR-07390KL"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Power Dissipation"; Value = "63mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Number of Terminations"; Value = "2"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "62.5mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.1, 10=0.016, 100=0.0064, 1000=0.0029, 2500=0.0025, 5000=0.0021 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "REACH SVHC"; Value = "Unknown"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "390kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "118017"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "YAG3143CT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Weight"; Value = "2.3E-05oz"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.02inch"; VariantName = "[No Variations]"
Added Component: Designator=R139(0402R)
Add component. Clean all parameters for all variants
Add component (AddParameter): Name = "Case/Package"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Imperial)"; Value = "0402"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Case Code (Metric)"; Value = "1005"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1Description"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink1URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet+Europe"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2Description"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6_r.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink2URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6_r.pdf?src-supplier=Future+Electronics"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3Description"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "ComponentLink3URL"; Value = "http://www.yageo.com/documents/recent/PYu-RC0402_51_RoHS_L_6.pdf?src-supplier=Avnet"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Composition"; Value = "Thick Film"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Contact Plating"; Value = "Tin,Matte"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Depth"; Value = "0.5mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Height"; Value = "0.35mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Lead Free"; Value = "Lead Free"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Length"; Value = "1mm"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer"; Value = "Yageo"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Manufacturer Part Number"; Value = "RC0402FR-0788K7L"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Max Operating Temperature"; Value = "155°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Military Standard"; Value = "Not"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Min Operating Temperature"; Value = "-55°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Power Rating"; Value = "62.5mW"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Pricing 1"; Value = "1=0.1, 10=0.016, 100=0.0064, 1000=0.0029, 2500=0.0025, 5000=0.0021 (USD)"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Resistance"; Value = "88.7kR"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Stock 1"; Value = "136150"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Supplier Part Number 1"; Value = "311-88.7KLRCT-ND"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Temperature Coefficient"; Value = "100ppm/°C"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Termination"; Value = "SMD/SMT"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Voltage Rating (DC)"; Value = "50V"; VariantName = "[No Variations]"
Add component (AddParameter): Name = "Width"; Value = "0.5mm"; VariantName = "[No Variations]"
Added Pin To Net: NetName=VSYS Pin=C144-1
Added Pin To Net: NetName=GND Pin=C144-2
Added Pin To Net: NetName=VSYS Pin=C145-1
Added Pin To Net: NetName=GND Pin=C145-2
Added Pin To Net: NetName=+3V3 Pin=C146-2
Added Pin To Net: NetName=+3V3 Pin=C147-1
Added Pin To Net: NetName=GND Pin=C147-2
Added Pin To Net: NetName=+3V3 Pin=C148-1
Added Pin To Net: NetName=GND Pin=C148-2
Added Pin To Net: NetName=GND Pin=R137-2
Added Pin To Net: NetName=+3V3 Pin=R138-2
Added Pin To Net: NetName=GND Pin=R139-2
Change Net Name : Old Net Name=NetC73_2 New Net Name=NetC69_2
Change Net Name : Old Net Name=NetC75_1 New Net Name=NetC71_1
Change Net Name : Old Net Name=NetC76_2 New Net Name=NetC72_2
Change Net Name : Old Net Name=NetC77_2 New Net Name=NetC73_2
Change Net Name : Old Net Name=NetC80_2 New Net Name=NetC76_2
Change Net Name : Old Net Name=NetC81_2 New Net Name=NetC77_2
Change Net Name : Old Net Name=NetC82_1 New Net Name=NetC78_1
Change Net Name : Old Net Name=NetC82_2 New Net Name=NetC78_2
Change Net Name : Old Net Name=NetC91_1 New Net Name=NetC87_1
Change Net Name : Old Net Name=NetC91_2 New Net Name=NetC87_2
Change Net Name : Old Net Name=NetC94_1 New Net Name=NetC90_1
Change Net Name : Old Net Name=NetC102_2 New Net Name=NetC98_2
Change Net Name : Old Net Name=NetC103_2 New Net Name=NetC99_2
Change Net Name : Old Net Name=NetC122_2 New Net Name=NetC118_2
Change Net Name : Old Net Name=NetC128_1 New Net Name=NetC124_1
Change Net Name : Old Net Name=NetC132_1 New Net Name=NetC128_1
Change Net Name : Old Net Name=NetC135_2 New Net Name=NetC131_2
Change Net Name : Old Net Name=NetC140_2 New Net Name=NetC136_2
Change Net Name : Old Net Name=NetC142_1 New Net Name=NetC138_1
Change Net Name : Old Net Name=NetC142_2 New Net Name=NetC138_2
Change Net Name : Old Net Name=NetC145_2 New Net Name=NetC141_2
Change Net Name : Old Net Name=NetC146_2 New Net Name=NetC142_2
Change Net Name : Old Net Name=NetR106_2 New Net Name=NetR104_2
Change Net Name : Old Net Name=NetR109_1 New Net Name=NetR107_1
Change Net Name : Old Net Name=NetR116_1 New Net Name=NetR114_1
Change Net Name : Old Net Name=NetR118_1 New Net Name=NetR116_1
Change Net Name : Old Net Name=NetR119_1 New Net Name=NetR117_1
Change Net Name : Old Net Name=NetR130_1 New Net Name=NetR128_1
Change Net Name : Old Net Name=NetR138_2 New Net Name=NetR136_2
Change Net Name : Old Net Name=NetU21_9 New Net Name=NetU20_9
Change Net Name : Old Net Name=NetU21_10 New Net Name=NetU20_10
Change Net Name : Old Net Name=NetU21_11 New Net Name=NetU20_11
Change Net Name : Old Net Name=NetU21_12 New Net Name=NetU20_12
Change Net Name : Old Net Name=NetU21_13 New Net Name=NetU20_13
Change Net Name : Old Net Name=NetU21_14 New Net Name=NetU20_14
Change Net Name : Old Net Name=NetU27_2 New Net Name=NetU26_2
Change Net Name : Old Net Name=NetU27_3 New Net Name=NetU26_3
Change Net Name : Old Net Name=NetU31_2 New Net Name=NetU30_2
Change Net Name : Old Net Name=NetU31_3 New Net Name=NetU30_3
Change Net Name : Old Net Name=NetU31_9 New Net Name=NetU30_9
Change Net Name : Old Net Name=NetU31_10 New Net Name=NetU30_10
Change Net Name : Old Net Name=NetU31_11 New Net Name=NetU30_11
Change Net Name : Old Net Name=NetU32_1 New Net Name=NetU31_1
Change Net Name : Old Net Name=NetU32_23 New Net Name=NetU31_23
Added Pin To Net: NetName=NetC146_1 Pin=C146-1
Added Pin To Net: NetName=NetC146_1 Pin=R138-1
Added Pin To Net: NetName=NetC146_1 Pin=R139-1
Added Net: Name=NetC146_1
Added Pin To Net: NetName=NetR115_1 Pin=R115-1
Added Pin To Net: NetName=NetR115_1 Pin=R137-1
Added Net: Name=NetR115_1
Added Class: Name=TPSM82822_2A_Buck_Module
Added Member To Class: ClassName=+3V3_PS Member=Component C144 (C1) CAP CER 10UF 16V X5R 0603
Added Member To Class: ClassName=+3V3_PS Member=Component C145 (C2) CAP CER 10UF 16V X5R 0603
Added Member To Class: ClassName=+3V3_PS Member=Component C146 (C3) CAP CER 100PF 50V C0G/NPO 0402
Added Member To Class: ClassName=+3V3_PS Member=Component C147 (C4) CAP CER 10UF 16V X5R 0603
Added Member To Class: ClassName=+3V3_PS Member=Component C148 (C5) CAP CER 10UF 16V X5R 0603
Added Member To Class: ClassName=+3V3_PS Member=Component R137 (R1) RES SMD 910K OHM 1% 1/16W 0402
Added Member To Class: ClassName=+3V3_PS Member=Component R138 (R2) RES SMD 390K OHM 1% 1/16W 0402
Added Member To Class: ClassName=+3V3_PS Member=Component R139 (R3) RES SMD 88.7K OHM 1% 1/16W 0402
